"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","reserved_room_type","assigned_room_type","booking_changes","deposit_type","customer_type","adr","required_car_parking_spaces","total_of_special_requests","is_company","is_agent","room_coherence","if_prev_cancel","if_wait"
"City_Hotel","canceled",6,"2016","March",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",138,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",18,"2016","March",0,2,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",158,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",18,"2016","March",2,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",166.85,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",26,"2017","May",2,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",103.7,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",3,"2017","May",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.4,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",12,"2017","May",2,2,2,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",153.5,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","May",1,2,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",111.6,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",93,"2017","May",1,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",126,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",71,"2017","May",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",102.6,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",29,"2017","May",1,2,2,0,0,"BB","Direct","Direct","0","D","D",0,"No_deposit","Transient",117,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",93,"2017","May",1,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",126,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",47,"2017","May",1,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",77,"2017","May",1,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",4,"2017","May",1,3,2,0,0,"HB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",111.78,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",49,"2017","May",1,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.4,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",6,"2017","May",1,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",96.9,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",335,"2017","May",1,4,2,0,0,"HB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",109.65,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",335,"2017","May",1,4,2,0,0,"HB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",109.65,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",335,"2017","May",1,4,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",145.35,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",2,"2017","May",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",133,"2017","May",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",12,"2017","May",0,4,2,1,0,"BB","Online_TA","TA/TO","0","A","K",0,"No_deposit","Transient",107.1,0,2,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","canceled",36,"2017","May",0,5,1,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",107,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",44,"2017","May",0,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.4,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",23,"2017","May",0,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",90.1,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",19,"2017","May",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",87.69,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",43,"2017","May",2,3,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",98,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",22,"2017","May",0,1,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",89.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",8,"2017","May",0,1,1,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.5,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",8,"2017","May",0,1,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",89.5,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",21,"2017","May",1,4,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",108.38,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",20,"2017","May",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",97.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",20,"2017","May",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",97.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",21,"2017","May",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",82.88,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",135,"2017","May",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",21,"2017","May",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",82.88,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",17,"2017","May",1,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",82.88,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",58,"2017","May",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",39,"2017","May",3,5,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",149.6,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",2,"2017","May",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",108,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",30,"2017","May",1,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",75.44,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",28,"2017","May",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.75,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",80,"2017","May",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",29,"2017","May",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",97.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",38,"2017","May",0,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",10,"2017","May",1,1,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",185,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",15,"2017","May",1,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",80,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",45,"2017","May",0,2,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",55,"2017","May",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",43,"2017","May",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",94,"2017","April",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",13,"2017","April",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",91.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",26,"2017","April",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",83.3,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",26,"2017","April",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",83.3,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",68,"2017","April",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88.4,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",61,"2017","April",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.6,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",63,"2017","April",2,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",69,"2017","April",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",55,"2017","April",1,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",90.1,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",36,"2017","April",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",80,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",9,"2017","April",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",91.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",64,"2017","April",2,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",15,"2017","April",1,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",88,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",17,"2017","April",2,1,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",128,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",78,"2017","April",2,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",28,"2017","April",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",93,"2017","April",2,3,2,0,0,"HB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",129.7,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",33,"2017","April",2,5,2,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",123.13,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",51,"2017","April",0,2,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",113.4,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",3,"2017","April",0,2,2,1,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",186,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",12,"2017","April",1,1,1,0,0,"SC","Direct","Direct","0","A","A",0,"No_deposit","Transient",80,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",17,"2017","April",1,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",80,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",23,"2017","April",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",118,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",6,"2017","April",0,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",163,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",23,"2017","April",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",118,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",22,"2017","April",0,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",158,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",195,"2017","April",2,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",153,"2017","April",0,1,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",126,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",18,"2017","April",1,1,2,2,0,"BB","Online_TA","TA/TO","0","F","G",1,"No_deposit","Transient",203,0,0,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","canceled",44,"2017","April",2,1,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",121,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",44,"2017","April",2,1,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",149.33,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",44,"2017","April",2,1,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",149.33,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",12,"2017","August",1,4,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",67,"2017","August",0,2,2,1,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",151.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",16,"2017","August",0,2,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",188,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",31,"2017","August",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",118,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",25,"2017","August",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",52,"2017","August",0,4,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",79.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",189,"2017","August",0,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",6,"No_deposit","Transient",91.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",14,"2017","August",0,3,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",194.67,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",54,"2017","August",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",12,"2017","August",0,1,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",98,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",140,"2017","August",2,5,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",129,"2017","August",0,3,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",125.85,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",96,"2017","August",0,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",26,"2017","August",0,3,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",198,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",129,"2017","August",0,3,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",125.85,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",72,"2017","August",1,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",74.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",52,"2017","August",0,2,2,1,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",198,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",52,"2017","August",0,2,3,1,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",142.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","August",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",144,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",50,"2017","August",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",106.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",50,"2017","August",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",115.2,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",47,"2017","August",1,2,2,0,0,"BB","Online_TA","TA/TO","0","E","E",2,"No_deposit","Transient",133.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",73,"2017","August",1,2,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",160.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","August",1,2,3,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",200,"2017","August",1,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",93,"2017","August",0,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",79.2,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",9,"2017","August",0,1,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",168,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",42,"2017","August",2,2,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",125.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",1,"2017","August",0,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",89,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",126,"2017","August",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",97.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",111,"2017","August",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",106.2,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",264,"2017","August",2,2,3,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",164.05,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",16,"2017","August",1,0,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",128,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",67,"2017","August",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",89.1,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",205,"2017","August",1,2,2,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",143.4,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",77,"2017","January",2,0,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",108,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",92,"2017","January",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",120,"2017","January",1,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",99,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",105,"2017","January",0,5,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",99,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",179,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","B","B",1,"No_deposit","Transient",119.68,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",92,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",179,"2017","January",1,2,0,2,0,"BB","Online_TA","TA/TO","0","B","B",0,"No_deposit","Transient",110.68,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",84,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",127.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",99,"2017","January",2,1,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",166.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",62,"2017","January",2,1,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",126,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",60,"2017","January",2,1,1,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",144,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",63,"2017","January",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",157,"2017","January",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",147,"2017","January",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",62,"2017","January",2,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",99,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",35,"2017","January",2,1,3,0,0,"BB","Online_TA","TA/TO","0","E","E",0,"No_deposit","Transient",220,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",122,"2017","January",2,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",99,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",63,"2017","January",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",82,"2017","January",1,2,3,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",153,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",28,"2017","January",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",140,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",82,"2017","January",1,2,2,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",216,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",80,"2017","January",0,3,3,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",228,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",39,"2017","January",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",120,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",88,"2017","January",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",123,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",96,"2017","January",0,3,2,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",159,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","canceled",84,"2017","January",0,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",128.25,0,1,"0","1","TRUE","FALSE","FALSE"
